Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt0100905/,Weapons of the Spirit,(1987), ,93 min,Documentary,
/title/tt0089471/,Bialy smok,(1987), ,89 min,Adventure,"A satire of Cold War politics, where Red bureaucrats meet U.S. corporate greed, and a witch and a dragon."
/title/tt0091005/,Elysium,(1987), ,118 min,"Drama, War",A remarkable anti-war film about a 9 year old Jewish boy who is picked up by the police and sent to a concentration camp while his parents do their best under difficult circumstances to find him.
/title/tt0093943/,La senyora,(1987), ,99 min,Drama,
/title/tt0091491/,Maschenka,(1987), ,103 min,"Drama, Romance","A story about true love, set in the Berlin of the 1920s. In a shabby lodging-house inhabited by a number of faintly ludicrous characters, the young Russian exile Ganin is unexpectedly confronted with his past."
/title/tt0099335/,Czarne stopy,(1987), ,98 min,"Adventure, Family",A group of Boy scouts who name themselves Black Feet learn lessons about honor and brotherhood in a camp.
/title/tt0093534/,Miedzy ustami a brzegiem pucharu,(1987), ,112 min,Romance,
/title/tt0180882/,Oktoberfest,(1987), ,101 min,Drama,
/title/tt0093595/,Nad Niemnem,(1987), ,215 min,"Drama, History, Romance","1880s, Korczyn on the Nemunas. The nobility and peasants are trying to adapt to the new post-uprising reality. Justyna Orzelska meets Jan Bohatyrowicz, who shows her how valuable work is."
/title/tt0094369/,Zavtra byla voyna,(1987), ,89 min,"Drama, War",
/title/tt0093988/,"Slate, Wyn & Me",(1987),R,87 min,"Action, Crime, Drama","Meandering drama of Brothers Burke and Sacks, who rob a bank, kill a cop and kidnap Thornton, a witness to their crime."
/title/tt0092521/,Agent trouble,(1987), ,90 min,Thriller,
/title/tt0258563/,Falsch,(1987), ,82 min,"Drama, War",
/title/tt0093641/,Les noces barbares,(1987), ,99 min,Drama,"Nicole is a rape victim. Her son, the result of this tragic event, is cut off, harassed, unloved, ostracized. He develops a neurotic personality, despite attempts to engage his hostile mother in a dialogue of affection and recognition."
/title/tt0092572/,Antarjali Jatra,(1987),Not Rated,130 min,Drama,A father encourages his daughter to marry a dying man in order to inherit his wealth.
/title/tt0090689/,Ballad of dog beach,(1987), ,100 min,"Crime, Drama, Mystery","In Portugal, in the 60s, the corpse of a man appears on Dog's Beach. The corpse is identified as the major Dantas, a man wanted by authorities after his escape from a military prison where he was awaiting trial for insurrection."
/title/tt0101287/,Al acecho,(1987), ,88 min,Crime,Deceit and treachery in the currency smugglers underworld.
/title/tt0085916/,Matka Królów,(1987), ,127 min,"Drama, History, War",
/title/tt0093720/,A Tale from the Past,(1987), ,86 min,Comedy,
/title/tt0094031/,Starlight Hotel,(1987),PG,93 min,Drama,It is Depression era New Zealand and school-kid Kate is missing her father badly. The temptation to seek him out leads her into diverse and intense encounters with fate.
/title/tt0222802/,Bedtime Eyes,(1987), ,118 min,,
/title/tt0122186/,Captain Khorshid,(1987), ,118 min,"Crime, Drama",
/title/tt0225882/,Yakuza Ladies 2,(1987), ,119 min,"Crime, Drama",
/title/tt0092979/,Slave of Crime,(1987), ,90 min,Action,
/title/tt0093057/,Fucking Fernand,(1987), ,89 min,"Comedy, War","A bombing raid makes travelling companions of a blind man, Fernand, and Antoine, a criminal. Fernand is a virgin and is depending on his new friend to find him a woman. But to Antoine, on the run, his fellow victim is more a burden than a boon."
/title/tt0093798/,Przyjaciel wesolego diabla,(1987), ,88 min,"Adventure, Fantasy",
/title/tt0093591/,Mälarpirater,(1987), ,102 min,Adventure,
/title/tt0091998/,La sposa era bellissima,(1987), ,92 min,Drama,
/title/tt0093745/,The Place at the Coast,(1987), ,93 min,"Drama, Romance",Ellie and her father leave the city for their holiday house at the quiet seaside town of Kilkee.
/title/tt0093965/,Si le soleil ne revenait pas,(1987), ,115 min,Drama,
/title/tt0188990/,Passenger: Sugisarishi hibi,(1987), ,131 min,"Music, Drama",
/title/tt0093216/,River of Fireflies,(1987), ,115 min,"Drama, Family",
/title/tt0092426/,Pierscien i róza,(1987), ,99 min,"Adventure, Comedy, Musical",
/title/tt0093373/,Kuroi doresu no onna,(1987), ,100 min,"Crime, Drama",A woman arrives as an acquaintance of a sister in law for a day under the bar master Tamura who had guided Yakuza's escaping.
/title/tt0093125/,Gui hua xiang,(1987), ,112 min,"Biography, Drama",
/title/tt0245872/,Donga Mogudu,(1987), ,168 min,"Action, Comedy","It is a remake of an English movie, Trading Places(1983) directed by John Landis with the lead roles of Eddie Murphy, Dan Aykroyd and Ralph Bellamy."
/title/tt0093290/,"Farewell, Mr. President",(1987), ,87 min,"Crime, Thriller","Asko Mertanen is a waiter who is very interested in shooting. He gets fed up how the things are run in Finland, so he thinks that the best way to change them is to shoot the Finnish president."
/title/tt0093332/,Die Kameliendame,(1987), ,129 min,Musical,
/title/tt0092681/,The Jester,(1987),Not Rated,120 min,Drama,"Set four years after the Portuguese revolution and the simultaneous loss of the Portuguese empire in Africa, the story concerns a director who sells guns to finance his play."
/title/tt0375189/,Viragaya,(1987), , ,Drama,
/title/tt0097591/,Iris,(1987), ,90 min,"Comedy, Drama, Mystery","When Iris moves to the country to start a veterinary practice, she finds a lot of skeptical villagers as well as disapproval from her city bound boyfriend."
/title/tt0094241/,Van geluk gesproken,(1987), ,100 min,Comedy,
/title/tt0093370/,Kreytserova sonata,(1987), ,158 min,"Drama, Romance",
/title/tt0092755/,The Blind Owl,(1987), ,105 min,"Drama, Fantasy",
/title/tt0092955/,"Iron Earth, Copper Sky",(1987), ,94 min,Drama,"Despite the hostility of the mayor, the villagers of Anatolia regard as a saint the man who defends them against a creditor of the city."
/title/tt0093830/,Rebel High,(1987),R,92 min,Comedy,"In a school ruled by its violent students who regularly fight each other, attack teachers, and damage school property, the staff struggles to keep a principal before they quit, get scared off, or killed."
/title/tt0324627/,Night Train,(1987), ,137 min,,
/title/tt0092536/,Die Alleinseglerin,(1987), ,90 min,Drama,A young mother and upcoming academic has her life further complicated by an unexpected heritage. A sailing boat that proves to be a real challenge.
/title/tt0092837/,Engagements of the Heart,(1987), ,130 min,"Drama, War","The border between collaboration and resistance may be thin ,and that's Charles's dilemma."
/title/tt0091542/,La monja alférez,(1987), , ,,
/title/tt5377202/,The Story of Fifteen Boys,(1987), ,85 min,"Animation, Adventure, Drama",
/title/tt0123896/,The Felons,(1987), ,90 min,Drama,
/title/tt0092598/,Broken April,(1987), ,100 min,Drama,
/title/tt0960714/,72. kogus,(1987), ,98 min,Drama,"During the Second World War, Ahmet Kaptan was one of the prisoners living in the 72nd Ward."
/title/tt0093962/,The Romance of Book and Sword,(1987), ,180 min,"Action, Drama",
/title/tt0092703/,La brute,(1987), ,90 min,Drama,Based on Guy Des Cars novel La Brute. A Deaf and blind young boy is accused of commiting a brutal murder.
/title/tt0263369/,Gramofon avrat,(1987), ,82 min,"Drama, Romance","In the 1930s in Konya, Turkey, the famous belly dancer Cemile dreams of going to the big city. Murat falls in love with her."
/title/tt0091535/,Les mois d'avril sont meurtriers,(1987), ,88 min,Crime,
/title/tt0202499/,Twenty-Four Eyes,(1987), ,129 min,Drama,
/title/tt0092875/,O Desejado,(1987), ,117 min,Drama,"João is the spiritual heir (the term he prefers to bastard) of Manuel Brandão, his dying godfather, and at the same time the political leader of a small party of a disintegrating governmental coalition."
/title/tt0096249/,Le testament d'un poète juif assassiné,(1987), ,90 min,Drama,"Paltiel Kossover leaves his home country Russia because of the Jewish persecutions. From Berlin to Paris, he will discover politics, poetry, love before coming back to his native land."
/title/tt0266686/,Pilgrim's Captain,(1987), ,119 min,Adventure,
/title/tt0285590/,Captured Mother and Daughter: She Beast,(1987), ,75 min,Drama,
/title/tt0092256/,Yaguar,(1987), ,90 min,Drama,
/title/tt0375741/,Eva na tretiya etazh,(1987), ,95 min,Drama,
/title/tt0298240/,Zëvendësi i grave,(1987), ,80 min,"Comedy, Family",
/title/tt0093016/,Feldmann saken,(1987), ,87 min,"Crime, Drama","Jacob and Rachel was killed on their flight to Sweden in 1942, and a year later their bodies are discovered, but after the war the case is again is opened, and the guilty is hunted."
/title/tt0093597/,Nageuneneun kileseodo swiji anhneunda,(1987), ,117 min,Drama,A young man travels to various regions of South Korea to scatter the ashes of his dead wife.
/title/tt0094343/,Princess Fragrance,(1987), ,94 min,"Action, Drama, History",
/title/tt0094613/,Adada,(1987), ,118 min,Drama,Adada tells the story of a deaf-mute woman who lives in a small town in South Korea during the 1920s.
/title/tt0093611/,Las aventuras de Oliver Twist,(1987), ,91 min,"Animation, Adventure","An orphan named Oliver Twist meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master."
/title/tt0093711/,El pecador impecable,(1987), ,87 min,Comedy,
/title/tt0300283/,Menavor enkuzeni,(1987), ,137 min,Drama,"The village Lernasar is doomed to destruction. Its inhabitants, headed by the teacher Kamsaryan, come to defend their history."
/title/tt0093394/,"Laura, del cielo llega la noche",(1987), ,103 min,Drama,
/title/tt0093847/,Never Travel on a One Way Ticket,(1987), ,87 min,"Drama, Sci-Fi, Thriller","Among human remains, barely alive, operates the investigator. A bitter man, a mole that digs his way among the facts and fictions of life. Beaten, broke, hungry and liable to be evicted."
/title/tt0209217/,The Children of the Swallow,(1987), ,118 min,Drama,"A director travels to the villages of mt. Helidona in Greece to interview six siblings living there, whose lives where defined by the events of the Greek Civil War."
/title/tt0232739/,Svet nic neví,(1987), ,108 min,Drama,The story takes place in the Czech-German border region in 1938. The hero Tomás Jakl marries but the marriage is not very lucky and falls apart. His German friend forced him to enter the Nazi party.
/title/tt0093482/,Malom a pokolban,(1987), ,110 min,Drama,
/title/tt0094126/,Terug naar Oegstgeest,(1987), ,95 min,Drama,"Literary adaptation: an artist returns to the stifling atmosphere of the small Dutch village where he grew up, a place marked by morbidity, suppression of emotion, Calvinist hypocrisy and a suffocating patriarchy."
/title/tt0275694/,Soshedshie s nebes,(1987), ,80 min,"Drama, War",A pair of lovers survive in the catacombs during the WWII and try to live on.
/title/tt0094168/,Totto Channel,(1987), ,97 min,"Comedy, Drama",
/title/tt0326921/,Guys Who Never Learn,(1987), ,91 min,,
/title/tt0133211/,Deaf to the City,(1987), ,97 min,Drama,"A middle-aged woman is abandoned by her wealthy husband and moves into a cheap, dilapidated hotel where she develops relationships with the eternally optimistic owner and her deaf and terminally ill child."
/title/tt0264649/,Gobseck,(1987), ,101 min,Drama,
/title/tt0091277/,Los invitados,(1987), ,101 min,Drama,
/title/tt0093897/,La rusa,(1987), ,117 min,Thriller,A Spanish government adviser falls in love with a young woman with militant leftist extremists accused of being a member of the KGB. He must conduct negotiations with the terrorist movement ETA.
/title/tt0092143/,Az utolsó kézirat,(1987), ,107 min,"Comedy, Drama, Romance",
/title/tt0093156/,Havinck,(1987), ,99 min,Drama,
/title/tt0142411/,Itoshi-no Half Moon,(1987), ,85 min,,
/title/tt0222771/,Bee Bop highschool; Koko yotaro march,(1987), ,93 min,"Action, Comedy","A sly prep school thug uses his girlfriend to lure Hiroshi and Toru to a fight, but the scheme escalates to an all-out war between everyone involved."
/title/tt0093759/,El polizón del Ulises,(1987), ,90 min,Drama,
/title/tt0092275/,Bambi's Youth,(1987), ,68 min,"Family, Fantasy",
/title/tt0092887/,Dilan,(1987), ,92 min,Drama,
/title/tt0093684/,Ossegg oder Die Wahrheit über Hänsel und Gretel,(1987), ,82 min,"Drama, Comedy, Fantasy",
/title/tt0093813/,Quincas Borba,(1987), ,116 min,Drama,
/title/tt0175016/,Otstupnik,(1987), ,163 min,Sci-Fi,Scientist creates a machine that is able to clone human beings. Soon the Government wants to take hold of it for military purposes.
/title/tt0086584/,Wierna rzeka,(1987), ,137 min,"Drama, History, Romance",
/title/tt0428058/,Yarin yarin,(1987), , ,Drama,The story of a woman living a bourgeois life and a left-wing man.
/title/tt0121490/,I Don't Give a Damn,(1987),R,102 min,Drama,
/title/tt0092387/,Komediantka,(1987), ,113 min,Drama,
/title/tt0298133/,Rrethi i kujtesës,(1987), ,100 min,"Drama, Thriller",
/title/tt0096404/,Vroeger is dood,(1987), ,90 min,Drama,
/title/tt0327077/,The Great Department Store Robbery,(1987), ,94 min,Drama,
/title/tt0253627/,"Samo ti, sartze",(1987), ,115 min,Drama,"The title of the film is taken from the popular Bulgarian song. This is a film about the life of a common Bulgarian worker. The action focuses on his family, his relatives, and his friends."
/title/tt0093319/,Le journal d'un fou,(1987), ,89 min,Drama,"In the nineteenth century, in St. Petersburg. Poprichtchine, a small official living almost in misery, decides not to go to the office. Coming from a noble family, he can not stand his condition anymore."
/title/tt0093283/,"Isten veletek, barátaim",(1987), ,111 min,"Drama, History",
/title/tt0207385/,Chôchin,(1987), ,100 min,"Action, Drama",
/title/tt0090823/,La chica de la piscina,(1987), ,82 min,Comedy,A famous television showman is suffering a mental and spiritual crisis. But fortunately three friends who once have all been lovers of his try to help him...
/title/tt0093992/,Sledopyt,(1987), ,91 min,Adventure,
/title/tt0094182/,Das Treibhaus,(1987), ,99 min,"Drama, History",
/title/tt0415357/,Wakarenu riyû,(1987), ,107 min,Drama,
/title/tt0332414/,Jirô monogatari,(1987), ,110 min,Drama,
/title/tt5245160/,Rajlokkhi Srikanto,(1987), , ,"Drama, Romance",
/title/tt0336641/,Jacob hinter der blauen Tür,(1987), ,96 min,Family,
/title/tt0475513/,Ayokong tumungtong sa lupa,(1987), , ,"Action, Drama","ONCE IN A RARE WHILE - YOU GER TO SEE TH KIND YOU REALLY WANT TO SEE!!. THE LOVE TRIANGLE IN THIS MELODRAMA INVOLVES A LONG-SUFFERING WIFE, A POOR CHILDHOOD SWEETHEART, AND A MENTALLY DERANGED HUSBAND."
/title/tt0093325/,Tropic of Ice - Jään kääntöpiiri,(1987), ,114 min,Thriller,
/title/tt0093699/,Pan Samochodzik i niesamowity dwór,(1987), ,86 min,"Adventure, Family, Mystery",
/title/tt0092574/,Apellyatsiya,(1987), ,91 min,Drama,
/title/tt0275717/,Taynyy posol,(1987), ,137 min,,
/title/tt0216732/,Eien no 1/2,(1987), ,101 min,"Comedy, Drama",
/title/tt0376944/,Ubiystva,(1987), ,101 min,Drama,
/title/tt0375917/,Levakat,(1987), ,80 min,Drama,
/title/tt0300502/,Soshlis' dorogi,(1987), ,79 min,,
/title/tt0094380/,Zlota Mahmudia,(1987), ,77 min,"Adventure, Family",
/title/tt0092508/,Accroche-coeur,(1987), ,90 min,"Crime, Drama, Romance",
/title/tt0094366/,Zagadochnyy naslednik,(1987), ,136 min,Drama,
/title/tt0297473/,Ja mes visu to parcietisim,(1987), ,89 min,Drama,
/title/tt0090893/,Cubagua,(1987), , ,,
/title/tt0497332/,Binetsu shonen,(1987), ,109 min,Romance,
/title/tt0141547/,Lenz,(1987), ,100 min,Drama,
/title/tt0092943/,ESD,(1987), ,98 min,"Drama, Family","The orderly universe of the Borejko family crackles completely when the mother of four daughters ends up in a hospital. The oldest of the four children, Gaba does her best to take over after her mother."
/title/tt0091474/,Manhunter,(1986),R,120 min,"Crime, Mystery, Thriller","Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media."
/title/tt0091635/,9½ Weeks,(1986),R,117 min,"Drama, Romance",A woman becomes involved with a man she barely knows. Complications develop during their sexual escapades.
/title/tt0091605/,The Name of the Rose,(1986),R,130 min,"Crime, Drama, Mystery",An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.
/title/tt0090863/,The Color of Money,(1986),R,119 min,"Drama, Sport","Fast Eddie Felson teaches a cocky but immensely talented protégé the ropes of pool hustling, which in turn inspires him to make an unlikely comeback."
/title/tt0090859/,Cobra,(1986),R,87 min,"Action, Crime, Thriller",A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far-reaching plans.
/title/tt0090563/,Betty Blue,(1986),Unrated,185 min,"Drama, Romance",A lackadaisical handyman and aspiring novelist tries to support his younger girlfriend as she slowly succumbs to madness.
/title/tt0090917/,Deadly Friend,(1986),R,91 min,"Drama, Horror, Sci-Fi","After his friend is killed by her abusive father, the new kid in town attempts to save her by implanting a robotic microchip into her brain."
/title/tt0091557/,The Mosquito Coast,(1986),PG,117 min,"Adventure, Drama, Thriller",An inventor spurns his city life and moves his family into the jungles of Central America to make a utopia.
/title/tt0092206/,The Whistle Blower,(1986),PG,100 min,Thriller,A war veteran tries to investigate the murder of his son who was working as a Russian translator for the British intelligence service during the Cold War. He meets a web of deception and paranoia that seems to be impenetrable.
/title/tt0091149/,The Great Mouse Detective,(1986),G,74 min,"Animation, Adventure, Family","Basil, the rodent Sherlock Holmes, investigates the kidnapping of a toy maker and uncovers its link to his archenemy, Professor Ratigan."
/title/tt0090567/,52 Pick-Up,(1986),R,110 min,"Crime, Drama, Thriller",A secret fling between a man and his mistress leads to blackmail and murder.
/title/tt0090848/,The Clan of the Cave Bear,(1986),R,98 min,"Adventure, Drama, Fantasy",A young Cro-Magnon woman is raised by Neanderthals.
/title/tt0091188/,Heartburn,(1986),R,108 min,"Comedy, Drama","She's a magazine writer who gives up her career for love and family. He's a playboy newspaper columnist who can't quite give up his old tricks. And if that combination doesn't give a relationship Heartburn, nothing will."
/title/tt0092534/,Allan Quatermain and the Lost City of Gold,(1986),PG,99 min,"Action, Adventure, Comedy","Allan Quatermain once again teams up with Jesse Huston where the discovery of a mysterious old gold piece sends Quatermain looking for his long-lost brother, missing in the wilds of Africa after seeking a lost white race."
/title/tt0091480/,Manon of the Spring,(1986),PG,113 min,Drama,A beautiful but shy shepherdess plots vengeance on the men whose greedy conspiracy to acquire her father's land caused his death years earlier.
/title/tt0090568/,8 Million Ways to Die,(1986),R,115 min,"Action, Crime, Drama","A former police detective, still recovering from his alcohol addiction, is seemingly drawn into L.A's criminal underworld after stumbling upon a local drug ring."
/title/tt0091288/,Jean de Florette,(1986),PG,120 min,"Comedy, Drama",A greedy landowner and his backward nephew conspire to block the only water source for an adjoining property in order to bankrupt the owner and force him to sell.
/title/tt0091462/,The Majorettes,(1986),R,92 min,"Action, Crime, Horror","A high school majorettes are being methodically killed by a mysterious masked figure. Meanwhile, a local gang are involved in suspicious activities around the school."
/title/tt0090585/,Absolute Beginners,(1986),PG-13,108 min,"Drama, Musical, Romance","In London in 1958, a young photographer seeks media stardom to keep the love of a beautiful, aspiring fashion designer."
/title/tt0091508/,The Men's Club,(1986),R,101 min,Drama,
/title/tt0091164/,Half Moon Street,(1986),R,90 min,"Drama, Thriller","A brilliant researcher in London who works as a high-class hooker in her spare time, becomes a pawn in a dangerous political game, when her latest client, a nobleman who is negotiating an Arab-Israeli peace treaty, falls for her."
/title/tt0090753/,Blue City,(1986),R,83 min,"Action, Crime, Drama","A drifter returns to his Florida hometown only to discover that his father, the local mayor, was mysteriously murdered during his absence. Vowing to find the killer and avenge his father's death, he starts his own investigation."
/title/tt0092042/,Tai-Pan,(1986),R,127 min,Adventure,Historical fiction set against the backdrop of Hong Kong in its early years of British rule.
/title/tt0091370/,The Ladies Club,(1986),R,85 min,"Crime, Drama, Thriller","A raped policewoman forms a vigilante group of various rape victims. They abduct and castrate men whom have committed repeated violations of women, and got away with it through legal technicalities."
/title/tt0093164/,Heat,(1986),R,101 min,"Action, Crime, Drama","Las Vegas is the backdrop for all the torrid action of heat, as Burt Reynolds plays the soft-hearted bodyguard who's out to protect his friends."
/title/tt0091934/,Shanghai Surprise,(1986),PG-13,97 min,"Adventure, Comedy, Crime","Shanghai, 1938: A missionary woman hires a fortune hunter to help her find 1100 lbs. opium lost, as wounded need the morphine. Adventure and romance follows."
/title/tt0091539/,Convent of Sinners,(1986), ,89 min,Drama,
/title/tt0091537/,Momo,(1986), ,101 min,"Comedy, Family, Fantasy",
/title/tt1890418/,Flower and Snake 3: Punishment,(1986), ,73 min,Thriller,
/title/tt0089537/,Mala Noche,(1986),Not Rated,78 min,Drama,
/title/tt0093232/,Hunter's Blood,(1986),R,101 min,"Adventure, Horror, Thriller",
/title/tt0094070/,Summer Camp Nightmare,(1986),PG-13,89 min,"Drama, Horror, Thriller",A group of campers revolt against their strict camp director and take over the camp for themselves.
/title/tt0091696/,The Serpent's Way,(1986), ,111 min,Drama,"A salesman and his son sexually abuse the generations of women of a poor family as payment for debt. Janni must see his mother, sister, niece and wife all being exploited, and the family grow bigger with the abuser's kids."
/title/tt0088879/,Il camorrista,(1986), ,171 min,"Crime, Drama",Rise and fall of an Italian crime empire.
/title/tt0090576/,The Assault,(1986),PG,144 min,"Drama, History, Romance","A Dutch doctor, haunted by grueling childhood memories of World War II, struggles to find peace as he spends his life looking for answers about the tragic night that shaped him."
/title/tt0090879/,Cours privé,(1986), ,95 min,Drama,"Jeanne Kern is a history teacher in a private mixed class. Passionately provocative, she does not ignore the effect she has on men."
/title/tt0091613/,Native Son,(1986),PG,111 min,"Drama, Romance","In 1940s Chicago, a young black man takes a job as a chauffeur to a white family, which takes a turn for the worse when he accidentally kills the teenage daughter of the couple and then tries to cover it up."
/title/tt0090610/,The Children of Noisy Village,(1986), ,87 min,Family,"The story of the children who live in Bullerbyn, Sweden, through the spring and summer months."
/title/tt0092204/,Where Are the Children?,(1986),R,97 min,"Drama, Mystery, Thriller","Two children are kidnapped and held for ransom by a madman. Soon, however, the children's father begins to suspect that their mother may possibly have had something to do with the crime."
/title/tt0087944/,The Princess and the Call Girl,(1986),R,80 min,"Comedy, Drama, Romance","Two beautiful look-alike women, one a rich socialite, the other a high-end call girl, switch places to gain new experiences."
/title/tt0271121/,Pong,(1986), ,114 min,Drama,
/title/tt0285593/,Flower and Snake: White Uniform Rope Slave,(1986), ,73 min,Thriller,
/title/tt0125298/,"His Motorbike, Her Island",(1986), ,90 min,"Drama, Romance","After a failed romance, a temperamental young biker meets a carefree rural girl while riding through her island hometown and gets her obsessed about riding a motorcycle."
/title/tt0089016/,Desiderando Giulia,(1986), ,104 min,Drama,"A young man falls in love with extra-liberated Giulia. Their relationship becomes very passionate, but Giulia has no limits in her sexual fantasies and games."
/title/tt0091895/,Saving Grace,(1986),PG,112 min,"Comedy, Drama",A young pope who feels he has lost touch with the people accidentally locks himself out of the Vatican and believes it is part of God's plan for him.
/title/tt0090933/,Descent Into Hell,(1986), ,88 min,"Thriller, Crime, Drama",
/title/tt0091766/,Playing Beatie Bow,(1986),Not Rated,93 min,"Family, Fantasy, Mystery","A discontented Sydney teenager travels back in time to 1873, whilst watching an old fashioned children's game."
/title/tt0091457/,La machine à découdre,(1986), ,88 min,"Comedy, Thriller","The insane Doctor Enger is obsessed with his plan to build a hospital to cure blind children, and goes on a killing and kidnapping spree with the police in pursuit."
/title/tt0091556/,Mort un dimanche de pluie,(1986), ,109 min,"Horror, Thriller",
/title/tt0091068/,Foreign Body,(1986),PG-13,111 min,Comedy,"An unemployed Indian engineer emigrates to England to find work and through a series of circumstances, ends up impersonating a doctor to win the attention of an attractive young woman."
/title/tt0091305/,A Judgment in Stone,(1986),R,102 min,"Horror, Thriller",
/title/tt0091364/,Courier,(1986),R,88 min,"Comedy, Drama, Romance",The story of a teenager boy in times of the comunism fall in the Soviet Union.
/title/tt0091923/,Separate Vacations,(1986),R,91 min,Comedy,"A young architect finds himself in a situation that he never had to deal with before--now that he is successful (and married), sexy young women are throwing themselves at him. He and his wife take separate vacations to follow their urges."
/title/tt0249047/,Namukku Parkkan Munthiri Thoppukal,(1986), ,137 min,Romance,A man falls in love with his new neighbor but then finds that her family life is difficult.
/title/tt0090199/,Treasure Island,(1986), ,115 min,"Adventure, Fantasy",Raúl Ruiz's fabulist modern-day riff on Robert Louis Stevenson's classic novel.
/title/tt0091081/,The Fringe Dwellers,(1986),PG,98 min,Drama,Story of an aboriginal family who tries to move out of the fringe into the main white community.
/title/tt0090874/,Family Council,(1986), ,98 min,Comedy,"French rocker Johnny Hallyday stars as a professional thief just released from jail. He returns to stealing to support his family. After several successful thefts, he decides to include his under-aged kid into the ""family business""."
/title/tt0091067/,For Love Alone,(1986), ,102 min,"History, Romance",
/title/tt0091325/,Kangaroo,(1986),R,108 min,Drama,"A mild-mannered English conscientious objector moves to what he feels will be the relative calm of Australia after World War I, but gets caught in the middle of violent battles between the rising trade unions and fascist groups."
/title/tt0091996/,Una spina nel cuore,(1986), ,90 min,"Drama, Romance",
/title/tt0092128/,The Sea and Poison,(1986), ,123 min,Drama,Downed American fliers in WWII are vivisected by Japanese surgeons in cruel medical experiments.
/title/tt0092153/,Vecernja zvona,(1986), ,120 min,"Drama, War","Trials and tribulations of a Croatian Communist intellectual in the turbulent years before, during and after WW2."
/title/tt0377845/,Ek Chadar Maili Si,(1986),Not Rated,133 min,Drama,"Rani, a loving wife, lives a peaceful life with her husband Trilok, a horse carriage driver. However, Rani's life takes a new turn when Trilok is killed."
/title/tt0090901/,Dancing in the Dark,(1986),PG-13,93 min,Drama,"The present unfolds along with scenes from the past in this intense psychological drama about Edna, a woman in the hospital who each day writes down her memories."
/title/tt0202967/,Kataku no hito,(1986), ,133 min,Drama,
/title/tt0089861/,Witch from Nepal,(1986), ,89 min,"Action, Horror",A Hong Kong man vacations to Nepal where a local tribe imbues him with magical powers which he must use to fight a growing evil.
/title/tt0091246/,I lagens namn,(1986), ,87 min,"Crime, Thriller",
/title/tt0185389/,Toki no Tabibito,(1986), ,91 min,"Animation, Fantasy","Time Stranger is the story of a bunch of teenagers getting transported back in time through Japan's history, and getting mixed up with samurai shenanigans."
/title/tt0782679/,The Adventures of Tom Sawyer,(1986), ,51 min,"Animation, Adventure, Drama","In the 1840s, two boys get mixed up with an Indian accused of stealing money and rescue a pretty girl who is trapped in a cave."
/title/tt0089158/,Flucht in den Norden,(1986), ,117 min,Drama,
/title/tt0354096/,Terry on the Fence,(1986), ,70 min,Drama,"A mixed-up, teenage runaway becomes involved with a tough teenage street gang and its lawless activities while trying to find a way to redeem himself."
/title/tt0184915/,Springen,(1986), ,105 min,"Comedy, Thriller","""Semper Vivax"" is not just another retirement home. The guests there get their best real-life memories played out for them."
/title/tt0090700/,Early Spring,(1986), ,90 min,"Drama, History","A movie based of a book, follows a young girl named Ester, and her family and friends as poor danish citizens, in a rough area of Copenhagen in the 1930's."
/title/tt0092713/,H.M. Deserters,(1986), ,155 min,"Adventure, Comedy, War","In 1918, a group of soldiers of various nationalities conspires to desert the imperial Austro-Hungarian army."
/title/tt0091715/,Le paltoquet,(1986), ,92 min,"Crime, Drama",Miss Lotte has her residence in a big hangar near a port.She seems to be having nice time with five clients but the arrival of a policeman disturbs their lives.
/title/tt0091892/,Sarraounia,(1986), ,120 min,"Drama, History, War",
/title/tt0090743/,Bleu comme l'enfer,(1986), ,103 min,"Crime, Action",
/title/tt0091333/,Keshin,(1986), ,105 min,"Drama, Romance","It depicts the sadness of a man who tries to transform himself into a good woman and is flirted with her who has gone beyond her hopes. Generally, men are women."
/title/tt0171234/,Dobrovoljci,(1986), ,77 min,"Comedy, War",
/title/tt0234211/,Massey Sahib,(1986),Not Rated,118 min,Drama,Francis Massey works as a clerk in deputy commissioner's office in the colonial administration of British India. He aspires to become one of the rulers and does everything he can to impress his boss.
/title/tt0306479/,Asilacak kadin,(1986), ,86 min,"Crime, Drama","The life adventure and suicide of a female hero named Melek, who was forced to marry a man with a sick soul and sexual perversions."
/title/tt0091785/,Pouvoir intime,(1986),PG-13,86 min,"Crime, Drama, Thriller",
/title/tt0137912/,Linna,(1986), ,99 min,"Drama, Mystery",
/title/tt0094248/,Vera,(II) (1986), ,88 min,Drama,
/title/tt0091839/,The Journey,(1986), ,105 min,Drama,"An unusual family story about two father and son generations, beginning on a German country side and ending in the students' revolt in Berlin."
/title/tt0101019/,Zone rouge,(1986), ,110 min,"Crime, Thriller, Action","Claire Rousset visits her ex-husband Pierre who lives in the Lyon region. For some time now, Pierre's health and that of the other inhabitants of the village has deteriorated to the point of becoming worrying."
/title/tt0092093/,Tiempo de silencio,(1986), ,111 min,Drama,"Adaptation of the novel by Martin Santos, which describes the society of the late 1940s, where humans lived like rats."
